store_id,uuid,updated_at,review_text,overall_rating,food_rating,rider_rating,sentiment
a7ih,99d9b89b-5702-4fc3-bc5f-e7694ee14e2d,2023-12-28T04:38:01Z,"berbaloi beli kat sini, nasi lemak banyak dengan sambal bilis petai dia.. tq seller... penghantaran super laju juga ..nora bagi 5 bintang... :)",5,5,5,positive
a7ih,9feacc54-0109-449c-beed-77ef1055252e,2023-10-31T14:28:25Z,"sedap. tapi sambal kedekut sgt, cuba la bagi sambal lebih sikit, portion awak byk tapi sambal sikit, bihun pun sama kadang2 x bagi pun sambal walaupun dh request, keciwa",3,3,,neutral
a7ih,a1323964-5314-4ab1-97d6-109b1ccd2076,2023-05-21T05:20:31Z,"semakin hari makin teruk kedai ni.portion makin sikit nasi kerabu modalnya apalah sgt. kobis ,taugeh, kcg pjg. tupun xbole buat proper. nasi sejuk mcm dr peti ais, budu xde, kelapa sejemput, rm7.90.",1,1,,negative
a7ih,a4532fcf-0c81-48b7-bb7d-b7cff5d5758e,2023-06-28T00:49:23Z,"dah tulis sambal letak asing, tapi tak letak asing! budak2 kecik nak makan susah pedas sambal dah bergaul dengan nasi",1,1,5,negative
a7ih,ad357417-1533-494f-a892-7cd880515ebb,2023-10-28T02:08:50Z,"scam #1 byr rm7 dpt 4 potong nasi impit je, tp nk npk plastik penuh sumbat suhun goreng.
scam #2 nasi lemak cuma dpt nasi, sambal dan sepotong timun.
complaint dkt fp pun x guna, no action.",1,1,,negative
a7ih,aebf94d7-436a-4886-9644-5f2fa98b1b06,2023-08-20T00:53:13Z,nasi lemak is good but not beverage...its not nescafe but indocafe. pls look up!!,4,4,,positive
a7ih,b56ee415-eefc-441a-9ecc-e354187a37b2,2024-03-10T04:25:17Z,makanan semua sedap,5,5,5,positive
a7ih,b78b48d8-22c0-4f7e-a847-0d0c4e2b4e37,2023-05-12T04:08:46Z,bg saya nk meniaga kena jujur…daun letak nasi pun dh kuning..effect la kt nasi yg entah apa2 rasa.,1,1,,negative
a7ih,bb81c689-33f8-4a32-a985-7b9a6f178f0c,2023-07-28T10:52:40Z,terbaik. rekomen sangat pada sesiapa yang nak beli breakfast. nasi lemak paru dia padu!!!,5,5,5,positive
a7ih,bc871cc3-cdd2-4ca1-9b3e-c943618727d4,2023-05-26T06:15:24Z,dah remark suruh asingkan sambal pom letak sekali jugak..xpepasal anak xdapat makan..,2,2,,negative
a7ih,c6aca91f-fb6e-40fb-a0d1-82520e5eaefc,2023-12-21T01:14:49Z,lajuu sekejap je oder dah siap sampai,5,5,,positive
a7ih,c9ff4704-4515-425e-a084-affd39ec85af,2024-03-06T01:00:54Z,did not prepare the correct food that i ordered.,1,1,,negative
a7ih,cced48f3-071c-496c-8c0b-f8aca02ee240,2023-12-14T01:19:28Z,kuah lontong masin. sambal lagi masin giler. taktau harini aje atau hari2. tak repeat kot.,1,1,,negative
a7ih,d4c8099a-73b1-4fbc-9e92-b0bceeb064a1,2023-07-23T03:52:00Z,"sya order bihun 2 tapi dia bagi hihun + mee 1 dgn kuey teow + mee 1 dh la aku benci mee kuning, mmg jilake. kalau xde cancel je la. lepas tu kedekut, mintak sambal tak bagi, sambal je pun, kedeks naw",1,1,4,negative
a7ih,d6122c04-58ae-488c-80e8-1dd22cb5b45d,2024-02-22T01:15:08Z,kurangkan nasi lebihkan sambal.,4,4,5,positive
a7ih,dd04cb0c-3c79-4228-ade0-4fc2c49f0c43,2023-05-18T01:11:52Z,"portion nasi banyak & sedap. 
penghantaran pantas & tuntas.. 
tq",5,5,,positive
a7ih,df7bff24-2011-4668-a793-919c12f293ca,2023-12-03T01:52:51Z,"saya order teh tarik ais, tapi dapat teh o ais",2,2,,negative
a7ih,e5d3b942-9372-43db-8db1-a318fb7883f1,2023-09-29T09:53:40Z,nasi lemak biashe2. tp teh ais sedap 👍🏻,3,3,,neutral
a7ih,e6610b42-1fd5-4176-8661-80a24430f5ac,2023-12-24T00:03:16Z,makanan okey tp air teh ais nya cair sgt rasa susu je 🥲,4,4,,positive
a7ih,ed176249-5287-46e9-951a-7b9df53d5e45,2023-10-08T00:48:10Z,"selalu sedap. kali ni nasi lemak cam kurang santan, sambal pun tak wangi sgt. portion pun dah makin kurang.",2,2,,negative
a7ih,f07e722d-6597-4e4e-b397-0023c5f9a56f,2023-08-25T08:55:44Z,topppp,5,5,,positive
a7ih,f4e5fe79-81e0-4581-aec6-86e21df25d5f,2023-08-01T02:00:51Z,"sambal tak bagi 
tak ikut arahan
patutnya bagi sambal asing",2,2,4,negative
a7ih,f52ca703-e765-4401-a9a8-d586c4fd7fe3,2024-01-26T06:47:11Z,nasi kerabu kurang kit sbb x de kelapa dan budu. boleh perbaiki selepas ni. sambal petai masin,2,2,,negative
a7ih,f8d79fcf-6a13-4bc2-8414-f6d7f279e9c5,2024-01-23T11:30:02Z,sedap tapi ikan keli blado takde kuah haha,3,3,,neutral
a7ih,fa2c35b1-2f76-4e9d-bd13-def4b85e8234,2023-11-27T08:15:48Z,sedap cuma agak kering nasi kerabu.,5,5,,positive
a7ih,fbb35a0a-dbb7-4f33-b01c-c13820adc0be,2023-11-06T08:15:41Z,"sambal sikit sgt, x cukup utk gaul dgn nasik",4,4,5,positive
a7ih,fed66d4c-80f0-4d5b-a957-711dab026926,2024-01-16T01:33:31Z,1 item meehoon goreng telur mata is missing,1,1,5,negative
a7ih,fefaa146-69f7-4ff3-a35a-044973d2d44b,2024-01-14T23:43:28Z,improve lagi rasa nasi lemak yg tak rasa nasi lemak tpi rsa nasi putih,1,1,,negative
a7ih,ff3c88df-dbb7-482a-9566-41475c81f972,2023-12-31T03:38:20Z,sambal sikit,1,1,,negative
a8il,0358ace5-a220-456c-bed7-8906304bbd37,2023-09-21T11:28:54Z,food was good but chutney no salt,5,5,,positive
a8il,04a80aee-954d-42c5-b83f-1b737ea78af1,2024-01-10T03:47:29Z,value for money,4,4,5,positive
a8il,060be1d4-ca15-49f0-9986-746cb58b90f3,2023-04-01T09:54:28Z,asked for fish puttu they gave fish but charged full price. so angry so giving thumbs down for bad service,1,1,5,negative
a8il,0846783d-3bfd-4211-b7e4-23f5184c02c6,2023-10-07T13:19:20Z,very nice food 👍,5,5,,positive
a8il,0f1815f7-c505-4f0b-90b0-92b66fa557cf,2023-10-29T03:15:23Z,the sambar was very watery not tasty at all,2,2,,negative
a8il,11474545-4756-4e12-92d1-2d65650c4f60,2024-03-02T23:35:42Z,bad packing of drink which spilled allover the food.,2,2,,negative
a8il,2e831d05-bc60-42e7-8b0e-4c4f0af1d6f9,2023-08-27T12:14:14Z,ordered roti telur 2x but received roti canai plain 2 x.,2,2,5,negative
a8il,3b919658-4b57-45e4-a33d-e8ce8552fa02,2023-08-13T13:34:41Z,i asked mee hoon goreng putih takmau pedas dia bagi mee goreng pedas,1,1,,negative
a8il,400c86ba-efb4-4bf7-9b7f-6d38ff4d8e67,2023-10-16T07:37:15Z,the yogurt was too sour ..expected for a vegetable,1,1,,negative
a8il,40dd2e06-86d4-44fb-a351-b514450d9ad9,2023-07-01T08:25:34Z,best in town,5,5,5,positive
a8il,4576b49b-6ef6-4440-9eed-46199b23bb6f,2024-03-15T06:04:47Z,i've always been having my meals from usha restaurant. may god bless her always and may her soul rest in peace. miss her dearly. but the food still makes me just eat more and more all the time. d best,5,5,5,positive
a8il,45b5e4c5-383b-4cd0-a3ab-9bc931f63339,2023-12-22T11:11:14Z,i did mention no brinjal and pumpkins but that's what they send to me as vegetables and i had to eat it despite having infections and warded in the hospital currently,1,1,,negative
a8il,4c444603-a61d-4d97-9353-3c7045ed1da5,2023-09-25T03:18:27Z,quantity is less.,3,3,5,neutral
a8il,523ca81e-7ea8-4870-ad6a-1040738b91f8,2023-12-08T06:22:46Z,the food was so delicious,5,5,,positive
a8il,58111181-eaa2-48a5-b749-6d0472be1b24,2023-06-20T01:05:12Z,"i was a bit upset this time. the spinach had sand. i thought they would wash properly but no, not this time. also one chapati was soft, the other very hard like old. squid not fresh.",4,4,5,positive
a8il,5b6355b4-6fb2-49c0-b457-a3ab8ff9b111,2023-10-18T05:19:50Z,good food. highly recommended. thank you,5,5,,positive
a8il,67ae47c1-23ce-4bd7-89e1-d263f58b2eb0,2024-01-17T02:49:09Z,nasi lemak rice was overcooked. then they put sambal egg on top of the normal nasi lemak sambal and soaked the rice with so much sambal.,2,2,,negative
a8il,68f05ded-d532-45e7-ad82-cf8b2824db93,2024-02-14T05:42:51Z,squid perattal was watery,3,3,,neutral
a8il,6ff40a7d-8e09-436a-9874-627cea74e69b,2023-10-27T05:54:48Z,i just sat to have my lunch. food is spoilt. sambar smells really bad! i always give you 5 star but i don't know why you always serve me spoilt food. i am reordering now from another place. tq. dr ann,1,1,,negative
a8il,70a61b7f-b72d-4859-a979-547b125504aa,2023-09-10T03:37:04Z,very nice meal,5,5,5,positive
a8il,77f160dd-4c41-417b-a46c-50c09ad7adb3,2023-09-11T04:12:44Z,super sedap,5,5,5,positive
a8il,7931c135-59cf-436f-ae01-c670fd8cc51f,2023-09-08T01:37:22Z,delicious breakfast 😍😋,5,5,5,positive
a8il,7f239f6a-702f-44fa-a074-dd099c17c955,2023-08-17T11:41:07Z,i bought additional mushrooms peratal but i received sodi with small piece of dry fried tauhu which i paid rm4 for it. if you don't have that item you should put something else instead very disappoint,3,3,5,neutral
a8il,7f934bce-e84b-4827-984c-7d92d1b7ae55,2023-06-10T08:22:26Z,all nice but i'm ordered chicken varuval but getting cravy😅.... otherwise all tasty food 👍,5,5,,positive
a8il,8115ca6f-68a6-4b73-82c4-c4d7a1775bc8,2023-11-17T15:17:29Z,food portion too little,1,1,,negative
a8il,8940e4df-154e-4c89-b87d-51fb35178392,2023-09-05T05:00:19Z,i ordered food panda budget chicken meal rice set but i only got 3 vege with sambar and rice. very disappointed 😢,1,1,,negative
a8il,955986f5-8b3d-4ba0-b275-53919beede3f,2023-03-19T05:49:46Z,did not follow my instructions,2,2,5,negative
a8il,9ca8dd01-05fd-4344-a749-e842239a4a2c,2023-09-21T09:08:45Z,not satisfied with vegetable fish sambal rm8 is only for 1 slice of vege fish really disappointed,1,1,,negative
a8il,9dc8ec2c-1e2c-4e77-b655-d1a69c9558c3,2023-10-08T04:54:04Z,i ordered 2 nasi lemak but i only got one,2,2,,negative
a8il,a2ad7e04-865d-4541-81f4-f4a83f25a3e7,2023-12-11T06:27:35Z,makanan veg sedap,5,5,,positive
a8il,a4de34cd-55ce-4740-957d-85ebcbb11119,2023-08-28T22:41:34Z,tasty food at an affordable price. they even sent me additional items! tye rasam is great. will definitely recommend.,5,5,5,positive
a8il,aab1783e-acda-4ea3-9be0-82bb8bc37a6f,2023-10-27T03:30:23Z,nice vegetarian nasi lemak and roti,5,5,,positive
a8il,aded35e0-ae82-40ef-9b9c-133fdce6d7cf,2023-07-27T05:43:32Z,"ordered set meal but all that came were 3 items listed. no rice, no vege. paid 26 ringgit just for 3 items. why do you list it as set meal when there's no rice and veges? really disappointed.",2,2,4,negative
a8il,b27fe8a3-4dcc-423d-9397-796d9a75d101,2023-10-22T06:25:53Z,petai ikan bilis not as per expected,2,2,,negative
a8il,b496cc22-7028-401a-846e-a9cbb430ab4d,2023-06-10T03:32:01Z,"ushas best indian resto in pj old town, chicken sambal next level, the sambal we are all looking for. ask kavithas to close shop hahahahah",5,5,,positive
a8il,b756dfe5-bae3-4d0a-8f9f-e3ee4489453e,2023-05-26T11:17:09Z,"good, decent nice indian food. worth the money",4,4,,positive
a8il,b7e43c54-9d2c-4a88-9c5d-d6b3386a7387,2023-09-02T12:31:46Z,very tasty chicken varruvel,5,5,5,positive
a8il,be024230-745c-46af-8b60-dcea9eecc680,2023-04-19T02:22:24Z,"usha banana leaf (pj) their food is one of the better one in the market, lately the standard is slipping",4,4,3,positive
a8il,bfd368d5-7186-4c6f-9457-7efc7a49dbc5,2024-03-12T05:35:35Z,food delivery service it's good. taste also okay,5,5,5,positive
a8il,c33e8e1b-652d-43db-88ae-4e116b4bf1b6,2023-07-30T10:28:18Z,"i ordered fried chicken but received varuval. i didnt asked for extra rice, but they give me.  idk how im gonna finish it alone",1,1,5,negative
a8il,c687fd93-da2e-472b-9fef-ebe9adc3b0d4,2024-01-12T03:40:59Z,ordered vege meal.. nice,4,4,5,positive
a8il,c8585455-69b7-4686-b9c7-12522e3b7f73,2023-04-01T11:11:38Z,sayuran sedikat sangat.,4,4,4,positive
a8il,c9a2d9b7-aee6-44ff-80b4-6fd65618b617,2024-03-08T07:09:17Z,where is the raasam?,1,1,,negative
a8il,ca408e8a-f5ea-42b9-a1ed-281c4161818f,2023-04-07T04:11:42Z,"i didn't expect the fried bitter to be  shreds.
it should be slice pieces fried.
it's disappointing.",2,2,3,negative
a8il,ca48802b-557d-4a94-87b5-b3320c89909a,2024-01-31T13:20:09Z,sedap,5,5,,positive
a8il,ccb1ca20-837f-4e91-993e-b92f8066bad5,2023-09-23T02:25:49Z,"the mee goreng was a mess, instructions not followed, missing items please improve on your service",3,3,,neutral
a8il,cd39a012-cd89-4679-ab58-8e215b0c84aa,2023-05-21T06:48:49Z,ayam kecil sangat,3,3,4,neutral
a8il,cd9b324e-ec55-4bad-93c5-3e7f271fd894,2023-09-04T06:41:16Z,really nice food. chutney was lovely and fresh,5,5,5,positive
a8il,d3200640-1b1c-46ce-8feb-43210b63690c,2023-04-18T13:12:14Z,ordered nasi lemak..rm3.50 is like buy rm1.50 nasi lemak size..portion should be reasonable with the price quoted..felt like had kids meal🤦🏾,1,1,5,negative
a8il,d486d050-ed67-4a64-9aad-81adb185daa7,2023-03-19T10:27:13Z,very soft chapattis. squid was delicious but it was about 3 tablespoons of squid,5,5,5,positive
a8il,da41924a-a357-4536-8d6b-3da4d49de81e,2024-02-24T05:35:20Z,food tastes marvellous and follow my instructions accordingly. i recommend all who are craving for banana leaf rice to buy from usha banana leaf restaurant.,5,5,5,positive
a8il,de267292-2bb2-4e0e-bad0-b97851133399,2024-01-08T06:10:58Z,sedap seperti biasa,5,5,4,positive
a8il,dfa1e8ab-c38b-4f48-b3e2-dd1236f26775,2024-02-11T05:27:43Z,taste good but  disappointed this is no chicken briyani  look like vegetable briyani no chicken inside and give chicken sambal not briyani gravy rice also very little 😞,1,1,5,negative
a8il,e070cc3d-c33e-4844-b2d2-2d4aab23e902,2023-08-18T02:26:46Z,taste is not same as previous orders. hope they can maintain the quality,2,2,4,negative
a8il,e9c0a1cd-8bad-446e-a098-eab53dd10afb,2023-09-23T01:44:36Z,"not good taste, full of oil only masala dosa was good",1,1,5,negative
a8il,eff1baad-5b04-4521-ab3f-f90cd675644c,2023-09-07T13:18:47Z,good food 👍,5,5,5,positive
a8il,f29a7773-b7a9-45f6-adda-bcab43fd59e9,2023-06-20T03:22:30Z,"really worst food 💯.
i found the hair in food🤢
drink also same...... worst",1,1,5,negative
a8il,f4670c8a-1127-4b07-9d20-daedae653505,2023-06-24T05:37:58Z,no kesari,5,5,5,positive
a8il,f613b191-e38b-4bea-9c16-f6948ef5cd39,2023-08-20T02:45:24Z,all my order was good 👍taste nice chutney was the best 😘,5,5,5,positive
a8il,f7e50507-0b2f-40fc-bb36-15c253eeb8dc,2023-09-12T04:58:39Z,nasi lemak was so oily. not healthy,3,3,,neutral
a8il,fa4a0fc6-314a-4c45-846a-45fc03f3e2c0,2023-06-02T10:00:26Z,👌,5,5,4,positive
a8il,fab70586-ed6e-46c5-afec-deee29de29d4,2023-09-10T08:08:17Z,"just okay only..vegetarian nasi lemak too spicy, can't feel the taste & masala dosa is good... please reduce the spice in nasi lemak so children can enjoy it",4,4,5,positive
a8il,fdeca961-e473-4f5a-8afd-7945b3f7ce8f,2024-02-29T09:22:45Z,all the food taste amazing and really good value for the money spend. i will buy again the egg rawa and normal thosai with chatny.,5,5,,positive
a8yw,06171e9f-5100-483f-9da9-49895cd4d0e2,2023-07-17T06:58:39Z,kacang merah tu dah masam dan patut ditukar,1,1,,negative
a8yw,085b5737-7090-46dc-aca7-cdab8982c62b,2024-01-25T13:54:15Z,kenapa sup soto rasa masam? walaupun saya da letak sambal kicap tu semua...tetap rasa masam tak sedap...sorry🙏,4,4,,positive
a8yw,0a06ad78-4e22-4766-a2d0-4ebbaa8e2445,2023-11-22T03:36:05Z,2,5,5,5,positive
a8yw,0a55b375-c531-4efc-b492-d4b9a2ddbcea,2023-04-27T14:10:27Z,mee rebus sedap,5,5,5,positive
a8yw,0acc1e5c-7cce-4f0b-9736-ed875deffc0e,2023-05-18T04:42:47Z,sedap sangattt,5,5,,positive
a8yw,0b455290-01f4-4c0e-be29-6e2643d00f2c,2023-08-13T14:45:32Z,"bakso jenis apa yang guna bihun? tak boleh ke guna suhun tu. baru la namanya bakso 😮‍💨 portion makin kecik, harga makin naik. makanan so so je. kacang pool tak sedap mcm dulu. tak berbaloi",1,1,5,negative
a8yw,0f84c655-0793-48ca-af68-013b89c48534,2024-01-12T18:39:54Z,"order mi rebus, soto n tahu bakar. tahu bakar x dpt. call bgtau ada ke suruh kita pick up sendiri???? dah la kita byr delivery fee si panda ni mahal2. dah ckp patut derg la cari rider..derg x htr  pun",1,1,,negative
a8yw,16701f74-486f-4db6-8ebf-51289f46e4d0,2024-02-16T07:24:31Z,recommended 👍🏻,5,5,,positive
a8yw,1813c062-1cff-453e-bccf-1d3e35fbc118,2024-01-07T12:00:16Z,sedap! mee bandung muar mmg sedap. air sirap banding cincau kurang manis pun sedap.,5,5,,positive
a8yw,18d65d6d-29ed-4ace-b705-95015a99b45a,2024-02-13T01:41:26Z,"mana lontongnya, takda pun. kalau habis call dulu ini diam je",1,1,,negative
a8yw,262a5b09-1438-4cfe-ac8c-6dc2fc188759,2024-01-16T07:14:19Z,packaging kemas👍 dari segi rasa mgkn boleh improve..overall ok,5,5,,positive
a8yw,2c1373d7-acf9-43c2-ac41-bdf01b946ebe,2024-02-28T17:42:39Z,laichikang ada lipas besar oiiii. gilaaaaaaaa. kotor kedai ni,1,1,,negative
a8yw,31e68d23-43d8-4c40-8ccf-9ff6f08d8258,2024-01-28T02:28:02Z,sedap dan puas hati. mee bandung sedap. minuman pun sedap.,5,5,5,positive
a8yw,35eac182-8c84-4434-ad19-8c3b465a8355,2023-04-07T15:46:58Z,👍🏼👍🏼👍🏼,5,5,5,positive
a8yw,3a0eaa07-7464-4ca1-ba72-ad96b093ae61,2023-11-16T08:49:31Z,terima kasih. oder saya ada terlebih nasi air. maybe ada customer lain pya so nnt saya datang bayar,5,5,5,positive
a8yw,455b1d61-632f-42e7-be76-6caf82eb9f86,2023-06-13T12:13:07Z,"requested for ""no vegies"" and i get it. ordered mee rebus, mee kari, ais jagung. taste was superb. last time i ordered the same menu with laici kang. taste amazinggg. definitely will buy again",5,5,,positive
a8yw,46ca1389-f641-4dc8-b325-8b03f2231921,2023-05-17T13:18:25Z,soto okay. laicikang not bad,4,4,,positive
a8yw,47b08700-10d9-48a0-885e-c2425542ef69,2023-09-28T14:53:16Z,mi kari paling sedap 👍🏻,5,5,,positive
a8yw,49de1789-df44-48dd-9e6a-b005f7ace50f,2023-10-20T07:00:34Z,order took almost 2hour to prepare.. im starved to death. n trembling waiting for the order arrives .foods just oky. thank u.,3,3,,neutral
a8yw,49f63f63-904b-4652-9062-d748fa36f0da,2023-08-08T04:32:00Z,ok je,4,4,,positive
a8yw,4c0e8bbd-2833-4c17-a848-8a5d42c92e34,2023-07-25T05:29:17Z,sup sedap tapi tahu diaa kurang sikit tak ngam dengan selera sayaa 😅,4,4,5,positive
a8yw,4ff82784-72f0-4964-a9b3-df03035c3dbd,2023-12-20T08:24:35Z,sedap,5,5,,positive
a8yw,552dd1e8-7826-4bdf-9ca7-e56cc1b7adce,2024-02-18T10:49:48Z,mana mee bandung aku weeyyyy… aku bayar la rm12,1,1,5,negative
a8yw,58f1b7ff-4587-466a-96a7-68e7ed0c1aeb,2023-05-14T02:26:35Z,terbaik,5,5,,positive
a8yw,64d1e669-2e51-475f-9358-1fecd918a783,2023-11-11T11:32:29Z,resepi mee rebus boleh didapati di fb page masak apa hari ni. dah boleh try tengok utk panduan memasak mee rebus supaya dapat rasa mee rebus sebenar.,3,3,,neutral
a8yw,79cf7cf3-8b6a-4724-b819-58d66f5fa1d3,2023-12-09T08:04:36Z,terbayekk. lemak manis ala amboi amboi,5,5,,positive
a8yw,7a919f99-c3de-4354-9f46-a81fefbc9fa7,2023-12-14T05:35:54Z,i didn't get my lai chi kang,4,4,5,positive
a8yw,7b7f9b3f-839b-4eb7-b2a3-adb5678cb256,2023-07-01T09:52:16Z,my abc and ais jagung already cair like air,4,4,5,positive
a8yw,879c8793-7fff-468a-9e9b-dad5e0ac68c4,2024-02-16T04:06:47Z,terbaek👍,5,5,5,positive
a8yw,888dd171-9488-4683-9064-417fe0c91d82,2023-06-03T11:06:18Z,dah repeat 2 kali sebab memang sedap!,5,5,,positive
a8yw,8c221420-721b-42e1-80d7-4cb66048e71b,2023-08-09T05:37:13Z,dah ckp taknak tauge tapi letak jugak. kan dah membazir 🙄,4,4,5,positive
a8yw,8e267ac0-4c9d-4340-9abd-14a66b2b4a22,2023-06-03T07:41:34Z,sos tauhu bakar die ada rase udang kering yg quite overwhelming. tak sesuai untuk sape yg x suke rase udang kering,3,3,5,neutral
a8yw,98c594ed-fc0f-49c7-8bab-d5aa24fab00d,2023-11-17T06:36:42Z,"sikit sangat isinya, kuah bukan main banyak, tak takut ke kene soal kat akhirat nanti niaga kedekut barang.",3,3,,neutral
a8yw,98c85ba7-168d-49a3-93a2-dcb4c6816f01,2023-12-27T08:41:57Z,mee bandung muar tak sama dgn kali pertama saya beli fi kedai yg sama. mee bandung muar mana ada tauhu goreng. daging pun masih separuh keras. rasa pun tak sama. harap perbaiki.,3,3,,neutral
a8yw,9e1148a7-2b69-4f1a-ae90-a423cb17634b,2023-12-15T10:12:31Z,tahu bakar sedap. tapi tulah. laicikang skrg mmg takde kacang ke? hmm sedihh,4,4,,positive
a8yw,a006d2ab-53a9-4e54-8783-774ba39758b3,2023-09-24T16:01:30Z,tgh malam baru rsa lapar. nasib kedai terima order lagi. terima kasih banyak.,5,5,5,positive
a8yw,a0a16e58-c2bc-4354-a412-f8c6e5dc32ca,2023-07-21T14:42:59Z,"nasi ayam penyet sedap, soto tu bolehla. laicikang sedap.",5,5,5,positive
a8yw,ab7764b4-602c-496f-af35-a5067ae5f8dd,2023-07-21T13:23:11Z,"sedap, masih panas, bahagian ayam yg kita minta, sup sedap, sambal terangkat....terbaik👍👍👍",5,5,5,positive
a8yw,b18c8a3f-4996-4507-869d-d766141044c8,2023-08-12T12:46:00Z,mee rebus too sweet. laichikang no longan,1,1,,negative
a8yw,b48dcc7f-4a8e-45ba-8ab3-fd8e1f613697,2023-07-26T01:46:03Z,tahu bakar dgn sotong yg brsembunyi rasa x wujud aotong tu,2,2,,negative
a8yw,b612711b-26a3-4c4c-87e1-ae1be5434aea,2023-06-02T04:41:07Z,follow instructions. big portion and sedap. recommended!,5,5,,positive
a8yw,ba6ba537-09a7-41b4-88a9-f588c2a3783d,2023-10-26T13:41:27Z,soto sedap. bergedil sedap.,5,5,,positive
a8yw,bbf1e59e-3cab-4db5-8965-3e3db534f417,2023-05-17T13:17:26Z,ayam rsa lain mcm n liat.,3,3,,neutral
a8yw,c0344f65-ac69-4cad-999d-3fb57f5ff6cf,2023-12-07T22:54:23Z,"nasi goreng kampung tu terlebih masin, biase order sedap je huhuhu",3,3,,neutral
a8yw,d102d9db-605c-4b67-b1b1-f20bcd140d93,2023-11-21T11:58:18Z,okay sedap,4,4,,positive
a8yw,d2b83dda-a50c-47f7-ade1-ca776bb02b60,2024-01-20T10:41:41Z,"order mee rebus tulang but give mee rebus biasa, price are double",1,1,5,negative
a8yw,d6963365-04af-4437-8f65-f2ccd85b108f,2023-11-03T02:50:44Z,"👍bubur nasi sedap. isi ayam, sup, rencah2 lain dibungkus berasingan...terbaik",5,5,,positive
a8yw,dcb0fb11-065e-4174-8c67-086391e49b25,2023-11-05T02:13:34Z,okey . tapi portion sikit. maybe sebab tu harga dia murah,5,5,,positive
a8yw,de554765-ce10-4d8b-8cd9-20473863cf39,2023-11-20T06:41:39Z,bolehla makan huhu,3,3,,neutral
a8yw,e511ce3d-bc69-4755-9988-1e4af8b710b2,2023-04-04T14:22:47Z,terbaik bos,5,5,5,positive
a8yw,e53d18e2-e899-4f6a-ac76-333cb11cd380,2023-08-02T10:12:58Z,tahu bakar special tu basii laa....,2,2,5,negative
a8yw,e7dd32b9-b145-48bf-a4dc-cf71908afe41,2023-08-02T09:26:15Z,semua menu sedap2.. byk kali repeat order sini..,5,5,5,positive
a8yw,ebfa02ca-9851-442e-ad9d-b2b91a4d2b9e,2024-02-22T04:53:07Z,food taste is ok. only preparing food is slow,5,5,5,positive
a8yw,ee41480d-4922-47e1-a39c-9a71d72f042e,2024-02-06T13:42:04Z,makanan semua cukup dan sedap👍👍👍,5,5,5,positive
a8yw,f1cf2294-daf5-4f7e-817b-50f872ac563c,2023-09-18T07:26:32Z,antara restoran kegemaran saya.,5,5,,positive
