menu_id,store_id,restaurant_name,item_name,category,price_rm,source,is_available,updated_at
tmqh-m06,tmqh,My Tomyam Seafood @ Rasta TTDI,Thai Basil Chicken Rice,Main,15.05,synthetic,True,2026-04-23T01:40:03+00:00
tmqh-m07,tmqh,My Tomyam Seafood @ Rasta TTDI,Pineapple Fried Rice,Main,15.78,synthetic,True,2026-04-23T01:40:03+00:00
tmqh-m08,tmqh,My Tomyam Seafood @ Rasta TTDI,Pad Thai,Main,16.07,synthetic,True,2026-04-23T01:40:03+00:00
tmqh-m09,tmqh,My Tomyam Seafood @ Rasta TTDI,Papaya Salad,Side,9.27,synthetic,True,2026-04-23T01:40:03+00:00
tmqh-m10,tmqh,My Tomyam Seafood @ Rasta TTDI,Lemongrass Drink,Drink,6.34,synthetic,True,2026-04-23T01:40:03+00:00
tmqh-m11,tmqh,My Tomyam Seafood @ Rasta TTDI,Thai Milk Tea,Drink,7.45,synthetic,True,2026-04-23T01:40:03+00:00
tmqh-m12,tmqh,My Tomyam Seafood @ Rasta TTDI,Green Curry Chicken,Main,16.43,synthetic,True,2026-04-23T01:40:03+00:00
tmqh-m13,tmqh,My Tomyam Seafood @ Rasta TTDI,Mango Sticky Rice,Dessert,13.73,synthetic,True,2026-04-23T01:40:03+00:00
vp35-m01,vp35,NZW Mamii Glam Thai Ki Rice,Laksa,Main,11.24,review_mention,True,2026-04-23T01:40:03+00:00
vp35-m02,vp35,NZW Mamii Glam Thai Ki Rice,Char Kuey Teow,Main,11.71,review_mention,True,2026-04-23T01:40:03+00:00
vp35-m03,vp35,NZW Mamii Glam Thai Ki Rice,Thai Milk Tea,Drink,7.37,synthetic,True,2026-04-23T01:40:03+00:00
vp35-m04,vp35,NZW Mamii Glam Thai Ki Rice,Mango Sticky Rice,Dessert,12.52,synthetic,True,2026-04-23T01:40:03+00:00
vp35-m05,vp35,NZW Mamii Glam Thai Ki Rice,Pineapple Fried Rice,Main,18.31,synthetic,True,2026-04-23T01:40:03+00:00
vp35-m06,vp35,NZW Mamii Glam Thai Ki Rice,Lemongrass Drink,Drink,6.05,synthetic,True,2026-04-23T01:40:03+00:00
vp35-m07,vp35,NZW Mamii Glam Thai Ki Rice,Papaya Salad,Side,9.79,synthetic,True,2026-04-23T01:40:03+00:00
vp35-m08,vp35,NZW Mamii Glam Thai Ki Rice,Thai Basil Chicken Rice,Main,14.82,synthetic,True,2026-04-23T01:40:03+00:00
vp35-m09,vp35,NZW Mamii Glam Thai Ki Rice,Thai Fish Cake,Side,10.32,synthetic,True,2026-04-23T01:40:03+00:00
vp35-m10,vp35,NZW Mamii Glam Thai Ki Rice,Tom Yum Seafood,Main,17.66,synthetic,True,2026-04-23T01:40:03+00:00
vp35-m11,vp35,NZW Mamii Glam Thai Ki Rice,Green Curry Chicken,Main,18.5,synthetic,True,2026-04-23T01:40:03+00:00
vp35-m12,vp35,NZW Mamii Glam Thai Ki Rice,Pad Thai,Main,17.27,synthetic,True,2026-04-23T01:40:03+00:00
bbix-m01,bbix,Cik Melur Alam Damai,Tom Yum Seafood,Main,21.34,review_mention,True,2026-04-23T01:40:03+00:00
bbix-m02,bbix,Cik Melur Alam Damai,Nasi Goreng Kampung,Main,12.13,review_mention,True,2026-04-23T01:40:03+00:00
bbix-m03,bbix,Cik Melur Alam Damai,Seasonal Fruit,Dessert,8.13,synthetic,True,2026-04-23T01:40:03+00:00
bbix-m04,bbix,Cik Melur Alam Damai,Fried Rice,Main,13.14,synthetic,True,2026-04-23T01:40:03+00:00
bbix-m05,bbix,Cik Melur Alam Damai,Hot Coffee,Drink,5.88,synthetic,True,2026-04-23T01:40:03+00:00
bbix-m06,bbix,Cik Melur Alam Damai,Soup of the Day,Side,8.21,synthetic,True,2026-04-23T01:40:03+00:00
bbix-m07,bbix,Cik Melur Alam Damai,Noodles,Main,13.88,synthetic,True,2026-04-23T01:40:03+00:00
bbix-m08,bbix,Cik Melur Alam Damai,Chocolate Cake,Dessert,9.85,synthetic,True,2026-04-23T01:40:03+00:00
bbix-m09,bbix,Cik Melur Alam Damai,Signature Rice Bowl,Main,14.54,synthetic,True,2026-04-23T01:40:03+00:00
bbix-m10,bbix,Cik Melur Alam Damai,Mixed Salad,Side,10.91,synthetic,True,2026-04-23T01:40:03+00:00
bbix-m11,bbix,Cik Melur Alam Damai,Iced Lemon Tea,Drink,5.51,synthetic,True,2026-04-23T01:40:03+00:00
bbix-m12,bbix,Cik Melur Alam Damai,Chicken Chop,Main,18.59,synthetic,True,2026-04-23T01:40:03+00:00
t0a8-m01,t0a8,Foodle Kota Damansara,Lemon Tea,Drink,5.65,review_mention,True,2026-04-23T01:40:03+00:00
t0a8-m02,t0a8,Foodle Kota Damansara,Teh Tarik,Drink,3.34,review_mention,True,2026-04-23T01:40:03+00:00
t0a8-m03,t0a8,Foodle Kota Damansara,Char Kuey Teow,Main,11.88,synthetic,True,2026-04-23T01:40:03+00:00
t0a8-m04,t0a8,Foodle Kota Damansara,Nasi Goreng Kampung,Main,10.5,synthetic,True,2026-04-23T01:40:03+00:00
t0a8-m05,t0a8,Foodle Kota Damansara,Sirap Limau,Drink,3.87,synthetic,True,2026-04-23T01:40:03+00:00
t0a8-m06,t0a8,Foodle Kota Damansara,Roti Canai Set,Main,7.19,synthetic,True,2026-04-23T01:40:03+00:00
t0a8-m07,t0a8,Foodle Kota Damansara,Laksa,Main,12.02,synthetic,True,2026-04-23T01:40:03+00:00
t0a8-m08,t0a8,Foodle Kota Damansara,Mee Goreng Mamak,Main,9.33,synthetic,True,2026-04-23T01:40:03+00:00
t0a8-m09,t0a8,Foodle Kota Damansara,Cendol,Dessert,5.84,synthetic,True,2026-04-23T01:40:03+00:00
t0a8-m10,t0a8,Foodle Kota Damansara,Nasi Lemak Ayam,Main,9.98,synthetic,True,2026-04-23T01:40:03+00:00
t0a8-m11,t0a8,Foodle Kota Damansara,Kuih Platter,Dessert,6.12,synthetic,True,2026-04-23T01:40:03+00:00
ncdn-m01,ncdn,Foodle Kota Damansara,Aglio Olio,Main,17.04,review_mention,True,2026-04-23T01:40:03+00:00
ncdn-m02,ncdn,Foodle Kota Damansara,Butter Chicken,Main,17.43,review_mention,True,2026-04-23T01:40:03+00:00
ncdn-m03,ncdn,Foodle Kota Damansara,Carbonara,Main,21.76,review_mention,True,2026-04-23T01:40:03+00:00
ncdn-m04,ncdn,Foodle Kota Damansara,Lemon Tea,Drink,6.02,review_mention,True,2026-04-23T01:40:03+00:00
ncdn-m05,ncdn,Foodle Kota Damansara,Signature Rice Bowl,Main,12.92,synthetic,True,2026-04-23T01:40:03+00:00
ncdn-m06,ncdn,Foodle Kota Damansara,Mixed Salad,Side,10.65,synthetic,True,2026-04-23T01:40:03+00:00
ncdn-m07,ncdn,Foodle Kota Damansara,Soup of the Day,Side,8.26,synthetic,True,2026-04-23T01:40:03+00:00
ncdn-m08,ncdn,Foodle Kota Damansara,Fried Rice,Main,12.06,synthetic,True,2026-04-23T01:40:03+00:00
ncdn-m09,ncdn,Foodle Kota Damansara,Chocolate Cake,Dessert,10.07,synthetic,True,2026-04-23T01:40:03+00:00
ncdn-m10,ncdn,Foodle Kota Damansara,Hot Coffee,Drink,5.24,synthetic,True,2026-04-23T01:40:03+00:00
ncdn-m11,ncdn,Foodle Kota Damansara,Iced Lemon Tea,Drink,5.34,synthetic,True,2026-04-23T01:40:03+00:00
ncdn-m12,ncdn,Foodle Kota Damansara,Chicken Chop,Main,16.1,synthetic,True,2026-04-23T01:40:03+00:00
ncdn-m13,ncdn,Foodle Kota Damansara,Noodles,Main,12.61,synthetic,True,2026-04-23T01:40:03+00:00
ncdn-m14,ncdn,Foodle Kota Damansara,Seasonal Fruit,Dessert,7.82,synthetic,True,2026-04-23T01:40:03+00:00
em6p-m01,em6p,Foodle Kota Damansara,French Fries,Side,6.59,review_mention,True,2026-04-23T01:40:03+00:00
em6p-m02,em6p,Foodle Kota Damansara,Chicken Wrap,Main,12.52,review_mention,True,2026-04-23T01:40:03+00:00
em6p-m03,em6p,Foodle Kota Damansara,Soup of the Day,Side,7.84,synthetic,True,2026-04-23T01:40:03+00:00
em6p-m04,em6p,Foodle Kota Damansara,Noodles,Main,13.64,synthetic,True,2026-04-23T01:40:03+00:00
em6p-m05,em6p,Foodle Kota Damansara,Hot Coffee,Drink,5.41,synthetic,True,2026-04-23T01:40:03+00:00
em6p-m06,em6p,Foodle Kota Damansara,Chocolate Cake,Dessert,10.28,synthetic,True,2026-04-23T01:40:03+00:00
em6p-m07,em6p,Foodle Kota Damansara,Signature Rice Bowl,Main,14.37,synthetic,True,2026-04-23T01:40:03+00:00
em6p-m08,em6p,Foodle Kota Damansara,Seasonal Fruit,Dessert,7.85,synthetic,True,2026-04-23T01:40:03+00:00
em6p-m09,em6p,Foodle Kota Damansara,Chicken Chop,Main,16.19,synthetic,True,2026-04-23T01:40:03+00:00
em6p-m10,em6p,Foodle Kota Damansara,Fried Rice,Main,12.37,synthetic,True,2026-04-23T01:40:03+00:00
em6p-m11,em6p,Foodle Kota Damansara,Mixed Salad,Side,9.24,synthetic,True,2026-04-23T01:40:03+00:00
em6p-m12,em6p,Foodle Kota Damansara,Iced Lemon Tea,Drink,5.21,synthetic,True,2026-04-23T01:40:03+00:00
egsp-m01,egsp,Wakaka @ Subang Baru,Iced Chocolate,Drink,8.28,synthetic,True,2026-04-23T01:40:03+00:00
egsp-m02,egsp,Wakaka @ Subang Baru,Cheese Cake Slice,Dessert,10.33,synthetic,True,2026-04-23T01:40:03+00:00
egsp-m03,egsp,Wakaka @ Subang Baru,Cafe Latte,Drink,9.83,synthetic,True,2026-04-23T01:40:03+00:00
egsp-m04,egsp,Wakaka @ Subang Baru,Mineral Water,Drink,2.51,synthetic,True,2026-04-23T01:40:03+00:00
egsp-m05,egsp,Wakaka @ Subang Baru,Mocha,Drink,10.76,synthetic,True,2026-04-23T01:40:03+00:00
egsp-m06,egsp,Wakaka @ Subang Baru,Brownie,Dessert,9.12,synthetic,True,2026-04-23T01:40:03+00:00
egsp-m07,egsp,Wakaka @ Subang Baru,Americano,Drink,7.22,synthetic,True,2026-04-23T01:40:03+00:00
egsp-m08,egsp,Wakaka @ Subang Baru,Cappuccino,Drink,10.74,synthetic,True,2026-04-23T01:40:03+00:00
egsp-m09,egsp,Wakaka @ Subang Baru,Croissant,Pastry,7.84,synthetic,True,2026-04-23T01:40:03+00:00
egsp-m10,egsp,Wakaka @ Subang Baru,Lemon Tea,Drink,6.38,synthetic,True,2026-04-23T01:40:03+00:00
avl5-m01,avl5,Foodle Kota Damansara,Korean Fried Chicken,Main,20.52,review_mention,True,2026-04-23T01:40:03+00:00
avl5-m02,avl5,Foodle Kota Damansara,Lemon Tea,Drink,5.59,review_mention,True,2026-04-23T01:40:03+00:00
avl5-m03,avl5,Foodle Kota Damansara,Chocolate Cake,Dessert,9.98,synthetic,True,2026-04-23T01:40:03+00:00
avl5-m04,avl5,Foodle Kota Damansara,Iced Lemon Tea,Drink,5.37,synthetic,True,2026-04-23T01:40:03+00:00
avl5-m05,avl5,Foodle Kota Damansara,Fried Rice,Main,11.35,synthetic,True,2026-04-23T01:40:03+00:00
avl5-m06,avl5,Foodle Kota Damansara,Signature Rice Bowl,Main,14.84,synthetic,True,2026-04-23T01:40:03+00:00
avl5-m07,avl5,Foodle Kota Damansara,Soup of the Day,Side,7.5,synthetic,True,2026-04-23T01:40:03+00:00
avl5-m08,avl5,Foodle Kota Damansara,Mixed Salad,Side,10.19,synthetic,True,2026-04-23T01:40:03+00:00
avl5-m09,avl5,Foodle Kota Damansara,Noodles,Main,12.33,synthetic,True,2026-04-23T01:40:03+00:00
avl5-m10,avl5,Foodle Kota Damansara,Seasonal Fruit,Dessert,7.88,synthetic,True,2026-04-23T01:40:03+00:00
avl5-m11,avl5,Foodle Kota Damansara,Chicken Chop,Main,16.58,synthetic,True,2026-04-23T01:40:03+00:00
avl5-m12,avl5,Foodle Kota Damansara,Hot Coffee,Drink,5.65,synthetic,True,2026-04-23T01:40:03+00:00
p4mn-m01,p4mn,Waroeng Batavia,Nasi Goreng Kampung,Main,11.68,review_mention,True,2026-04-23T01:40:03+00:00
p4mn-m02,p4mn,Waroeng Batavia,Sirap Limau,Drink,3.92,synthetic,True,2026-04-23T01:40:03+00:00
p4mn-m03,p4mn,Waroeng Batavia,Char Kuey Teow,Main,12.36,synthetic,True,2026-04-23T01:40:03+00:00
p4mn-m04,p4mn,Waroeng Batavia,Roti Canai Set,Main,7.7,synthetic,True,2026-04-23T01:40:03+00:00
p4mn-m05,p4mn,Waroeng Batavia,Teh Tarik,Drink,3.32,synthetic,True,2026-04-23T01:40:03+00:00
p4mn-m06,p4mn,Waroeng Batavia,Laksa,Main,12.33,synthetic,True,2026-04-23T01:40:03+00:00
p4mn-m07,p4mn,Waroeng Batavia,Kuih Platter,Dessert,6.1,synthetic,True,2026-04-23T01:40:03+00:00
p4mn-m08,p4mn,Waroeng Batavia,Cendol,Dessert,6.22,synthetic,True,2026-04-23T01:40:03+00:00
neew-m01,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Nasi Goreng Kampung,Main,10.88,review_mention,True,2026-04-23T01:40:03+00:00
neew-m02,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Tom Yum Seafood,Main,19.48,review_mention,True,2026-04-23T01:40:03+00:00
neew-m03,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Char Kuey Teow,Main,12.53,review_mention,True,2026-04-23T01:40:03+00:00
neew-m04,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Teh Tarik,Drink,3.46,review_mention,True,2026-04-23T01:40:03+00:00
neew-m05,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Brownie,Dessert,9.63,synthetic,True,2026-04-23T01:40:03+00:00
neew-m06,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Iced Chocolate,Drink,8.68,synthetic,True,2026-04-23T01:40:03+00:00
neew-m07,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Lemon Tea,Drink,6.16,synthetic,True,2026-04-23T01:40:03+00:00
neew-m08,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Cappuccino,Drink,10.49,synthetic,True,2026-04-23T01:40:03+00:00
neew-m09,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Cheese Cake Slice,Dessert,11.7,synthetic,True,2026-04-23T01:40:03+00:00
neew-m10,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Mocha,Drink,10.36,synthetic,True,2026-04-23T01:40:03+00:00
neew-m11,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Mineral Water,Drink,2.33,synthetic,True,2026-04-23T01:40:03+00:00
neew-m12,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Croissant,Pastry,9.04,synthetic,True,2026-04-23T01:40:03+00:00
neew-m13,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Cafe Latte,Drink,9.21,synthetic,True,2026-04-23T01:40:03+00:00
neew-m14,neew,Borak - Borak Cafe - Ayam Kampung Cili Hijau,Americano,Drink,6.69,synthetic,True,2026-04-23T01:40:03+00:00
wq8t-m01,wq8t,Foodle Kota Damansara,Butter Chicken,Main,17.5,review_mention,True,2026-04-23T01:40:03+00:00
wq8t-m02,wq8t,Foodle Kota Damansara,Beef Burger,Main,19.48,review_mention,True,2026-04-23T01:40:03+00:00
wq8t-m03,wq8t,Foodle Kota Damansara,Chicken Briyani,Main,15.53,review_mention,True,2026-04-23T01:40:03+00:00
wq8t-m04,wq8t,Foodle Kota Damansara,Korean Fried Chicken,Main,22.9,review_mention,True,2026-04-23T01:40:03+00:00
wq8t-m05,wq8t,Foodle Kota Damansara,Chicken Chop,Main,16.24,synthetic,True,2026-04-23T01:40:03+00:00
wq8t-m06,wq8t,Foodle Kota Damansara,Iced Lemon Tea,Drink,5.38,synthetic,True,2026-04-23T01:40:03+00:00
wq8t-m07,wq8t,Foodle Kota Damansara,Fried Rice,Main,12.01,synthetic,True,2026-04-23T01:40:03+00:00
wq8t-m08,wq8t,Foodle Kota Damansara,Hot Coffee,Drink,5.55,synthetic,True,2026-04-23T01:40:03+00:00
wq8t-m09,wq8t,Foodle Kota Damansara,Signature Rice Bowl,Main,13.81,synthetic,True,2026-04-23T01:40:03+00:00
wq8t-m10,wq8t,Foodle Kota Damansara,Soup of the Day,Side,8.58,synthetic,True,2026-04-23T01:40:03+00:00
wq8t-m11,wq8t,Foodle Kota Damansara,Mixed Salad,Side,9.85,synthetic,True,2026-04-23T01:40:03+00:00
wq8t-m12,wq8t,Foodle Kota Damansara,Chocolate Cake,Dessert,10.1,synthetic,True,2026-04-23T01:40:03+00:00
wq8t-m13,wq8t,Foodle Kota Damansara,Noodles,Main,12.68,synthetic,True,2026-04-23T01:40:03+00:00
wq8t-m14,wq8t,Foodle Kota Damansara,Seasonal Fruit,Dessert,7.06,synthetic,True,2026-04-23T01:40:03+00:00
o38k-m01,o38k,Subway @ Thomson Hospital,Mixed Salad,Side,10.06,synthetic,True,2026-04-23T01:40:03+00:00
o38k-m02,o38k,Subway @ Thomson Hospital,Signature Rice Bowl,Main,12.89,synthetic,True,2026-04-23T01:40:03+00:00
o38k-m03,o38k,Subway @ Thomson Hospital,Fried Rice,Main,12.83,synthetic,True,2026-04-23T01:40:03+00:00
o38k-m04,o38k,Subway @ Thomson Hospital,Seasonal Fruit,Dessert,7.21,synthetic,True,2026-04-23T01:40:03+00:00
o38k-m05,o38k,Subway @ Thomson Hospital,Noodles,Main,13.35,synthetic,True,2026-04-23T01:40:03+00:00
o38k-m06,o38k,Subway @ Thomson Hospital,Iced Lemon Tea,Drink,5.3,synthetic,True,2026-04-23T01:40:03+00:00
o38k-m07,o38k,Subway @ Thomson Hospital,Chocolate Cake,Dessert,10.43,synthetic,True,2026-04-23T01:40:03+00:00
o38k-m08,o38k,Subway @ Thomson Hospital,Hot Coffee,Drink,5.92,synthetic,True,2026-04-23T01:40:03+00:00
o38k-m09,o38k,Subway @ Thomson Hospital,Chicken Chop,Main,17.46,synthetic,True,2026-04-23T01:40:03+00:00
noyl-m01,noyl,Foodle Kota Damansara,Korean Fried Chicken,Main,20.35,review_mention,True,2026-04-23T01:40:03+00:00
noyl-m02,noyl,Foodle Kota Damansara,Kuih Platter,Dessert,6.52,synthetic,True,2026-04-23T01:40:03+00:00
noyl-m03,noyl,Foodle Kota Damansara,Sirap Limau,Drink,4.07,synthetic,True,2026-04-23T01:40:03+00:00
noyl-m04,noyl,Foodle Kota Damansara,Laksa,Main,11.71,synthetic,True,2026-04-23T01:40:03+00:00
noyl-m05,noyl,Foodle Kota Damansara,Char Kuey Teow,Main,12.86,synthetic,True,2026-04-23T01:40:03+00:00
noyl-m06,noyl,Foodle Kota Damansara,Cendol,Dessert,5.96,synthetic,True,2026-04-23T01:40:03+00:00
noyl-m07,noyl,Foodle Kota Damansara,Teh Tarik,Drink,3.52,synthetic,True,2026-04-23T01:40:03+00:00
noyl-m08,noyl,Foodle Kota Damansara,Nasi Goreng Kampung,Main,11.68,synthetic,True,2026-04-23T01:40:03+00:00
noyl-m09,noyl,Foodle Kota Damansara,Nasi Lemak Ayam,Main,10.62,synthetic,True,2026-04-23T01:40:03+00:00
ytld-m01,ytld,Foodle Kota Damansara,Cendol,Dessert,5.76,synthetic,True,2026-04-23T01:40:03+00:00
ytld-m02,ytld,Foodle Kota Damansara,Kuih Platter,Dessert,6.23,synthetic,True,2026-04-23T01:40:03+00:00
ytld-m03,ytld,Foodle Kota Damansara,Char Kuey Teow,Main,11.89,synthetic,True,2026-04-23T01:40:03+00:00
ytld-m04,ytld,Foodle Kota Damansara,Sirap Limau,Drink,4.08,synthetic,True,2026-04-23T01:40:03+00:00
ytld-m05,ytld,Foodle Kota Damansara,Mee Goreng Mamak,Main,10.12,synthetic,True,2026-04-23T01:40:03+00:00
ytld-m06,ytld,Foodle Kota Damansara,Nasi Goreng Kampung,Main,11.35,synthetic,True,2026-04-23T01:40:03+00:00
ytld-m07,ytld,Foodle Kota Damansara,Teh Tarik,Drink,3.45,synthetic,True,2026-04-23T01:40:03+00:00
ytld-m08,ytld,Foodle Kota Damansara,Laksa,Main,12.09,synthetic,True,2026-04-23T01:40:03+00:00
ytld-m09,ytld,Foodle Kota Damansara,Roti Canai Set,Main,8.01,synthetic,True,2026-04-23T01:40:03+00:00
ytld-m10,ytld,Foodle Kota Damansara,Nasi Lemak Ayam,Main,10.8,synthetic,True,2026-04-23T01:40:03+00:00
n2wl-m01,n2wl,Martabak Bang! Kota Damansara,Mocha,Drink,11.8,synthetic,True,2026-04-23T01:40:03+00:00
n2wl-m02,n2wl,Martabak Bang! Kota Damansara,Cafe Latte,Drink,10.45,synthetic,True,2026-04-23T01:40:03+00:00
n2wl-m03,n2wl,Martabak Bang! Kota Damansara,Lemon Tea,Drink,5.94,synthetic,True,2026-04-23T01:40:03+00:00
n2wl-m04,n2wl,Martabak Bang! Kota Damansara,Croissant,Pastry,9.08,synthetic,True,2026-04-23T01:40:03+00:00
n2wl-m05,n2wl,Martabak Bang! Kota Damansara,Mineral Water,Drink,2.68,synthetic,True,2026-04-23T01:40:03+00:00
n2wl-m06,n2wl,Martabak Bang! Kota Damansara,Iced Chocolate,Drink,8.5,synthetic,True,2026-04-23T01:40:03+00:00
n2wl-m07,n2wl,Martabak Bang! Kota Damansara,Brownie,Dessert,8.91,synthetic,True,2026-04-23T01:40:03+00:00
n2wl-m08,n2wl,Martabak Bang! Kota Damansara,Cheese Cake Slice,Dessert,10.27,synthetic,True,2026-04-23T01:40:03+00:00
n2wl-m09,n2wl,Martabak Bang! Kota Damansara,Americano,Drink,6.9,synthetic,True,2026-04-23T01:40:03+00:00
n2wl-m10,n2wl,Martabak Bang! Kota Damansara,Cappuccino,Drink,10.39,synthetic,True,2026-04-23T01:40:03+00:00
gp2h-m01,gp2h,Smash Burger KD@Kota Damansara,Beef Burger,Main,22.2,review_mention,True,2026-04-23T01:40:03+00:00
gp2h-m02,gp2h,Smash Burger KD@Kota Damansara,French Fries,Side,7.03,review_mention,True,2026-04-23T01:40:03+00:00
gp2h-m03,gp2h,Smash Burger KD@Kota Damansara,Korean Fried Chicken,Main,20.31,review_mention,True,2026-04-23T01:40:03+00:00
gp2h-m04,gp2h,Smash Burger KD@Kota Damansara,Lemon Tea,Drink,6.45,review_mention,True,2026-04-23T01:40:03+00:00
gp2h-m05,gp2h,Smash Burger KD@Kota Damansara,Cola,Drink,4.31,synthetic,True,2026-04-23T01:40:03+00:00
gp2h-m06,gp2h,Smash Burger KD@Kota Damansara,Apple Pie,Dessert,6.91,synthetic,True,2026-04-23T01:40:03+00:00
gp2h-m07,gp2h,Smash Burger KD@Kota Damansara,Onion Rings,Side,8.07,synthetic,True,2026-04-23T01:40:03+00:00
gp2h-m08,gp2h,Smash Burger KD@Kota Damansara,Chicken Wrap,Main,12.3,synthetic,True,2026-04-23T01:40:03+00:00
gp2h-m09,gp2h,Smash Burger KD@Kota Damansara,Nuggets,Side,9.25,synthetic,True,2026-04-23T01:40:03+00:00
gp2h-m10,gp2h,Smash Burger KD@Kota Damansara,Sundae,Dessert,6.02,synthetic,True,2026-04-23T01:40:03+00:00
gp2h-m11,gp2h,Smash Burger KD@Kota Damansara,Fried Chicken Combo,Main,15.72,synthetic,True,2026-04-23T01:40:03+00:00
gp2h-m12,gp2h,Smash Burger KD@Kota Damansara,Cheeseburger Combo,Main,16.21,synthetic,True,2026-04-23T01:40:03+00:00
arkw-m01,arkw,Foodle Kota Damansara,Aglio Olio,Main,18.41,review_mention,True,2026-04-23T01:40:03+00:00
arkw-m02,arkw,Foodle Kota Damansara,Butter Chicken,Main,15.98,review_mention,True,2026-04-23T01:40:03+00:00
arkw-m03,arkw,Foodle Kota Damansara,Carbonara,Main,25.18,review_mention,True,2026-04-23T01:40:03+00:00
arkw-m04,arkw,Foodle Kota Damansara,Chicken Briyani,Main,14.34,review_mention,True,2026-04-23T01:40:03+00:00
arkw-m05,arkw,Foodle Kota Damansara,Chicken Chop,Main,16.99,synthetic,True,2026-04-23T01:40:03+00:00
arkw-m06,arkw,Foodle Kota Damansara,Chocolate Cake,Dessert,10.43,synthetic,True,2026-04-23T01:40:03+00:00
arkw-m07,arkw,Foodle Kota Damansara,Fried Rice,Main,12.62,synthetic,True,2026-04-23T01:40:03+00:00
arkw-m08,arkw,Foodle Kota Damansara,Noodles,Main,14.01,synthetic,True,2026-04-23T01:40:03+00:00
arkw-m09,arkw,Foodle Kota Damansara,Hot Coffee,Drink,5.92,synthetic,True,2026-04-23T01:40:03+00:00
arkw-m10,arkw,Foodle Kota Damansara,Mixed Salad,Side,10.01,synthetic,True,2026-04-23T01:40:03+00:00
arkw-m11,arkw,Foodle Kota Damansara,Seasonal Fruit,Dessert,7.42,synthetic,True,2026-04-23T01:40:03+00:00
arkw-m12,arkw,Foodle Kota Damansara,Iced Lemon Tea,Drink,4.81,synthetic,True,2026-04-23T01:40:03+00:00
arkw-m13,arkw,Foodle Kota Damansara,Signature Rice Bowl,Main,14.17,synthetic,True,2026-04-23T01:40:03+00:00
n4qr-m01,n4qr,Nasi Lemak Ayam Berempah,Nasi Lemak Ayam,Main,10.21,review_mention,True,2026-04-23T01:40:03+00:00
n4qr-m02,n4qr,Nasi Lemak Ayam Berempah,Nasi Goreng Kampung,Main,12.35,review_mention,True,2026-04-23T01:40:03+00:00
n4qr-m03,n4qr,Nasi Lemak Ayam Berempah,Teh Tarik,Drink,3.86,review_mention,True,2026-04-23T01:40:03+00:00
n4qr-m04,n4qr,Nasi Lemak Ayam Berempah,Roti Canai Set,Main,7.99,review_mention,True,2026-04-23T01:40:03+00:00
n4qr-m05,n4qr,Nasi Lemak Ayam Berempah,Sirap Limau,Drink,4.31,synthetic,True,2026-04-23T01:40:03+00:00
n4qr-m06,n4qr,Nasi Lemak Ayam Berempah,Cendol,Dessert,6.17,synthetic,True,2026-04-23T01:40:03+00:00
n4qr-m07,n4qr,Nasi Lemak Ayam Berempah,Mee Goreng Mamak,Main,11.06,synthetic,True,2026-04-23T01:40:03+00:00
n4qr-m08,n4qr,Nasi Lemak Ayam Berempah,Char Kuey Teow,Main,13.35,synthetic,True,2026-04-23T01:40:03+00:00
n4qr-m09,n4qr,Nasi Lemak Ayam Berempah,Kuih Platter,Dessert,7.22,synthetic,True,2026-04-23T01:40:03+00:00
sgw1-m01,sgw1,Foodle Kota Damansara,Aglio Olio,Main,17.91,review_mention,True,2026-04-23T01:40:03+00:00
sgw1-m02,sgw1,Foodle Kota Damansara,Carbonara,Main,21.7,review_mention,True,2026-04-23T01:40:03+00:00
sgw1-m03,sgw1,Foodle Kota Damansara,Lemon Tea,Drink,6.07,review_mention,True,2026-04-23T01:40:03+00:00
sgw1-m04,sgw1,Foodle Kota Damansara,Noodles,Main,12.15,review_mention,True,2026-04-23T01:40:03+00:00
sgw1-m05,sgw1,Foodle Kota Damansara,Roti Canai Set,Main,7.02,synthetic,True,2026-04-23T01:40:03+00:00
sgw1-m06,sgw1,Foodle Kota Damansara,Sirap Limau,Drink,3.82,synthetic,True,2026-04-23T01:40:03+00:00
sgw1-m07,sgw1,Foodle Kota Damansara,Nasi Lemak Ayam,Main,10.04,synthetic,True,2026-04-23T01:40:03+00:00
sgw1-m08,sgw1,Foodle Kota Damansara,Kuih Platter,Dessert,6.89,synthetic,True,2026-04-23T01:40:03+00:00
sgw1-m09,sgw1,Foodle Kota Damansara,Nasi Goreng Kampung,Main,11.5,synthetic,True,2026-04-23T01:40:03+00:00
sgw1-m10,sgw1,Foodle Kota Damansara,Mee Goreng Mamak,Main,9.87,synthetic,True,2026-04-23T01:40:03+00:00
